Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2007-04-10,41.76532745361328,41.77643172014071,41.63210590054185,41.67096236331422,35000
2007-04-11,41.654300689697266,41.793074344353094,41.648748557701,41.72091356854497,87700
2007-04-12,41.64873123168945,41.676487645088194,41.60987479395166,41.66538338571507,78100
2007-04-13,41.58213424682617,41.6709471714833,41.54882569442389,41.65429501279979,18000
2007-04-16,41.62104797363281,41.62659587747207,41.59884365315249,41.62659587747207,52700
2007-04-17,41.72648620605469,41.72648620605469,41.68762972911363,41.72093830580479,25600
2007-04-18,41.8042106628418,41.815314936473776,41.77090631202493,41.77090631202493,30400
2007-04-19,41.78753662109375,41.831945222304725,41.77088445439897,41.831945222304725,59700
2007-04-20,41.77646255493164,41.8097669090219,41.74870610316313,41.79866686933846,32200
2007-04-23,41.83195114135742,41.87080761415573,41.7542381957608,41.787542533862805,43200
2007-04-24,41.89858627319336,41.90968631343488,41.70985170876629,41.84862550450614,77500
2007-04-25,41.865238189697266,41.93740320583233,41.848586027523375,41.87079032210061,264200
2007-04-26,41.77646255493164,41.84307126311217,41.77091041756995,41.84307126311217,68400
2007-04-27,41.76532745361328,41.79308388489503,41.748675288858955,41.78753175163132,44800
2007-04-30,41.90411376953125,41.90411376953126,41.84860512527467,41.86525729504784,35900
2007-05-01,41.88020706176758,41.91912901776036,41.81904338203962,41.9080102769803,54800
2007-05-02,41.88576889038086,41.93025233820924,41.86352716646667,41.90801061429505,28900
2007-05-03,41.85795593261719,41.885759141582575,41.73562860064802,41.885759141582575,33800
2007-05-04,41.891292572021484,41.93577598420508,41.86905510810136,41.91353427811328,19200
2007-05-07,41.919105529785156,41.99138790979216,41.891302330151035,41.90242530687375,135500
2007-05-08,41.9246940612793,41.97473476229182,41.88577210198888,41.96917751251847,34000
2007-05-09,41.8746452331543,41.9636121273787,41.86352649246375,41.9636121273787,50200
2007-05-10,41.91356658935547,41.91356658935547,41.87464463423274,41.87464463423274,42000
2007-05-11,41.85795593261719,41.963603036076755,41.846837194335485,41.963603036076755,38200
2007-05-14,41.830169677734375,41.86909163680959,41.80236646031978,41.86909163680959,71200
2007-05-15,41.813480377197266,41.86908680561014,41.80236163681962,41.86352531433387,31600
2007-05-16,41.830169677734375,41.8524071610556,41.79680496840178,41.81348520198039,56600
2007-05-17,41.769012451171875,41.80237292348704,41.752327972838266,41.79125418010733,42700
2007-05-18,41.66889953613281,41.74674341540065,41.66333804699275,41.74674341540065,62200
2007-05-21,41.72450637817383,41.730067867937315,41.63553951065301,41.674461454649936,49400
2007-05-22,41.65778732299805,41.730073973979295,41.64110709344063,41.72451248340204,49800
2007-05-23,41.624420166015625,41.68002233631806,41.579936732904216,41.66890359912704,47200
2007-05-24,41.61884307861328,41.629966053809355,41.52988048790512,41.60772434558929,38600
2007-05-25,41.624420166015625,41.629981655697975,41.5910597122689,41.59661695977758,21100
2007-05-29,41.56879425048828,41.59103595433893,41.52987232929247,41.57435149482251,27900
2007-05-30,41.60772705078125,41.646648982153906,41.58548534111511,41.635526006234656,35200
2007-05-31,41.57439041137695,41.60775511947025,41.51878822078841,41.60775511947025,52200
2007-06-01,41.47838592529297,41.52860410492393,41.46722869474175,41.52860410492393,84900
2007-06-04,41.523048400878906,41.52862914794997,41.472834447827594,41.50631041652847,28500
2007-06-05,41.45612335205078,41.51749883905256,41.42822385546251,41.49518009315504,37400
2007-06-06,41.49516296386719,41.506320203777456,41.433787502201326,41.439363993724584,185900
2007-06-07,41.20499801635742,41.34448684123125,41.14362259286405,41.34448684123125,75500
2007-06-08,41.199398040771484,41.21055952539376,41.087808735703476,41.14918413054862,62700
2007-06-11,41.15481185913086,41.2050258266828,41.12691237258157,41.15481185913086,77100
2007-06-12,40.953941345214844,41.071111508828665,40.931622610688876,41.071111508828665,405400
2007-06-13,41.04878234863281,41.06552033106029,40.92045072191831,40.96508817963311,93800
2007-06-14,40.992984771728516,41.08783617005452,40.992984771728516,41.0376222263038,109800
2007-06-15,41.199398040771484,41.199398040771484,41.093389478014615,41.1101274480889,108600
2007-06-18,41.15481185913086,41.255244051098714,41.13807386994688,41.19386858618147,60300
2007-06-19,41.35006332397461,41.400277252460036,41.255211954483904,41.299845138628505,73400
2007-06-20,41.149208068847656,41.311015635128214,41.14920806884766,41.30543488957051,70300
2007-06-21,41.17156219482422,41.25525642270628,41.1380862064175,41.24967567235007,38500
2007-06-22,41.23291778564453,41.2887124916931,41.11574762588358,41.13806635967565,55800
2007-06-25,41.344486236572266,41.389123681525746,41.27195358116866,41.344486236572266,85500
2007-06-26,41.3277587890625,41.38913422729646,41.30544006089905,41.36681549913301,163100
2007-06-27,41.36125946044922,41.439372927252116,41.344521468543554,41.439372927252116,212000
2007-06-28,41.30543518066406,41.37797210284058,41.25522124087567,41.37797210284058,74300
2007-06-29,41.444942474365234,41.444942474365234,41.36124828059458,41.37799052483953,389200
2007-07-02,41.5473747253418,41.55856707324907,41.40744689007833,41.474609518039266,74900
2007-07-03,41.46340560913086,41.60333340537907,41.452208994086824,41.569747830504426,21900
2007-07-05,41.29548263549805,41.37944015121664,41.27869198640566,41.37944015121664,43100
2007-07-06,41.21151351928711,41.24509907827464,41.189124570047234,41.23950077340081,55400
2007-07-09,41.256317138671875,41.273107793505915,41.222735829003796,41.261915447035925,34900
2007-07-10,41.46900939941406,41.46900939941406,41.35706884419139,41.39624846554517,110400
2007-07-11,41.368247985839844,41.46899188082589,41.31787176809017,41.44660719544454,37300
2007-07-12,41.312278747558594,41.4354158841948,41.25630848643047,41.4354158841948,28100
2007-07-13,41.37944793701172,41.40743520426944,41.26750740849573,41.36265728476007,86400
2007-07-16,41.49138641357422,41.496984720800384,41.36825354639913,41.36825354639913,66700
2007-07-17,41.44101333618164,41.46899633103963,41.35705581109344,41.45220568007341,37500
2007-07-18,41.5081901550293,41.558562119996296,41.42982664798374,41.46900626637745,51500
2007-07-19,41.49138641357422,41.49138641357422,41.407433156467846,41.42981784485806,23500
2007-07-20,41.6088981628418,41.65367605099322,41.54173560086911,41.54173560086911,46300
2007-07-23,41.597721099853516,41.603319405491646,41.513763596305544,41.58093045319512,36700
2007-07-24,41.61454772949219,41.63693670114785,41.558577435482874,41.63133839066901,31400
2007-07-25,41.65369415283203,41.67608310663752,41.62571116326739,41.642501811057436,24900
2007-07-26,41.81601333618164,41.81601333618164,41.692876218103294,41.7824320386172,51500
2007-07-27,41.78246307373047,41.81044608573382,41.7041038077055,41.75447579146738,45700
2007-07-30,41.74325942993164,41.81602034359986,41.70967385648246,41.74325942993164,33600
2007-07-31,41.82722473144531,41.82722473144531,41.60893340935831,41.69848926152304,24300
2007-08-01,41.80696487426758,41.86316372800278,41.73390679318158,41.84630450065199,32600
2007-08-02,41.880062103271484,41.891304457146084,41.71708656140525,41.81824630776806,40600
2007-08-03,42.02053451538086,42.03739803535825,41.91375794838442,41.93061718066286,118800
2007-08-06,41.90250778198242,42.0373901904364,41.863168151441215,42.0373901904364,34100
2007-08-07,41.924983978271484,41.986804004021074,41.81258627019827,41.9418432057127,41700
2007-08-08,41.7901496887207,41.851969779289696,41.71709153064017,41.8294893565644,40900
2007-08-09,41.885658264160156,41.98119677652565,41.77326051875359,41.936240250982515,44900
2007-08-10,41.80696487426758,41.975565723170895,41.762004076200334,41.975565723170895,33900
2007-08-13,41.8463134765625,41.88003193849659,41.72829457209455,41.73391574498311,354100
2007-08-14,41.947505950927734,41.953127128211776,41.795768465874524,41.8182488873087,38900
2007-08-15,41.95310592651367,41.99244557221704,41.7620245847403,41.99244557221704,33600
2007-08-16,41.947505950927734,42.12172385741513,41.88006468662522,41.96998637236191,43100
2007-08-17,42.07675552368164,42.08799358740187,41.97559579939654,42.00931427825798,37300
2007-08-20,41.98678207397461,42.18910127299158,41.98116090519761,42.13290244830808,66500
2007-08-21,42.13296127319336,42.239742190563426,42.13296127319336,42.22849983731317,24900
2007-08-22,42.13296127319336,42.177922110791435,42.07114119342137,42.09362161222041,38900
2007-08-23,42.13296127319336,42.18916017634022,42.08800043559528,42.1048596777692,46600
2007-08-24,42.17229461669922,42.189153856347595,42.08799413075652,42.166673440916156,54300
2007-08-27,42.324039459228516,42.32403945922851,42.11048190685245,42.11048190685245,82200
2007-08-28,42.44204330444336,42.45890682872436,42.34088359725758,42.352125946778244,55400
2007-08-29,42.346500396728516,42.44203891928281,42.307160752870885,42.397082388945236,92200
2007-08-30,42.41956329345703,42.44203941503856,42.38022364913989,42.413942119211825,44500
2007-08-31,42.44768142700195,51.091207948417804,42.31280319280234,42.31280319280234,23600
2007-09-04,42.421714782714844,42.495058395269325,42.34272802936225,42.47813327733023,85500
2007-09-05,42.5853271484375,42.59096598421342,42.44427877385325,42.506336098571914,56800
2007-09-06,42.506317138671875,42.57966501559001,42.46682378358245,42.562739906902095,46500
2007-09-07,42.771488189697266,42.805342711159,42.63608301720881,42.75456308119281,45700
2007-09-10,42.8956413269043,42.95770297103346,42.82229770404976,42.85050480309113,94800
2007-09-11,42.79404830932617,42.88996010893978,42.79404830932617,42.86175303493978,36400
2007-09-12,42.72636795043945,42.7827864293829,42.7094385327478,42.7827864293829,73900
2007-09-13,42.619197845458984,42.66997321855193,42.579704453789965,42.65304809418762,77800
2007-09-14,42.624839782714844,42.78845218324653,42.56277812549659,42.78845218324653,45800
2007-09-17,42.65864944458008,42.65864944458008,42.568376463801414,42.64172433679724,39300
2007-09-18,42.777137756347656,42.8335562279926,42.56838467636252,42.64173256350907,74700
2007-09-19,42.709449768066406,42.76587256630668,42.647388133566224,42.76587256630668,93600
2007-09-20,42.40477752685547,42.64173771908589,42.39349124848983,42.62481260599143,112700
2007-09-21,42.5853271484375,42.5853271484375,42.43863563362254,42.523265519264044,233800
2007-09-24,42.55710220336914,42.57402731421825,42.51196570480257,42.54017709252003,121500
2007-09-25,42.5853271484375,42.71508924256033,42.57404086797608,42.698164126322986,77500
2007-09-26,42.59659194946289,42.63608530624453,42.50631895998881,42.52888720735733,173600
2007-09-27,42.686859130859375,42.703784237969636,42.59094301648049,42.59658615366806,36300
2007-09-28,42.70381164550781,42.80536665780037,42.630463728351664,42.80536665780037,129200
2007-10-01,42.67715835571289,42.73945285450771,42.631852480115555,42.631852480115555,246000
2007-10-02,42.83010482788086,42.83010482788087,42.69419138034663,42.739497303061576,214300
2007-10-03,42.80742263793945,42.864057162968805,42.72813948762754,42.858392846344344,99300
2007-10-04,42.852752685546875,42.85275268554688,42.75648085170139,42.79612244920307,70200
2007-10-05,42.671531677246094,42.71683759280308,42.61490144310481,42.69984895462169,80500
2007-10-08,42.7961311340332,42.81311977632293,42.688530638717,42.77914249174348,43600
2007-10-09,42.6545295715332,42.72814842061182,42.626212303098356,42.69983547278552,67200
2007-10-10,42.69984817504883,42.733825450791294,42.63755362244776,42.66020657981268,69900
2007-10-11,42.73945999145508,42.745124307002136,42.59221803147924,42.61487097306066,125100
2007-10-12,42.671531677246094,42.74515487017868,42.63755440088331,42.654543039064706,61200
2007-10-15,42.637542724609375,42.75646747992155,42.609225454988454,42.620554091080315,394500
2007-10-16,42.728179931640625,42.73384425362661,42.68287831758797,42.71685560828039,107100
2007-10-17,42.943321228027344,42.943321228027344,42.728120498015585,42.77342636966077,90200
2007-10-18,42.99998092651367,43.01130524189618,42.95467502376626,42.977327975139964,92000
2007-10-19,43.203861236572266,43.203861236572266,43.06228350450352,43.07360782200084,117300
2007-10-22,43.175498962402344,43.192487581246745,43.11320447956954,43.15284603040814,90200
2007-10-23,43.16421890258789,43.20952481301753,43.11891299215824,43.13024163007037,84800
2007-10-24,43.33409118652344,43.38506139426765,43.25480803723918,43.28312529938681,207300
2007-10-25,43.30013656616211,43.35110680055406,43.26615929030737,43.32278952360188,88600
2007-10-26,43.23784637451172,43.30580525368566,43.16422749586433,43.220857734870805,154300
2007-10-29,43.24351119995117,43.266164159940544,43.18121664013297,43.203869600122346,54500
2007-10-30,43.25479507446289,43.25479507446289,43.19816488774639,43.226482141407786,86800
2007-10-31,43.09624481201172,43.23782249163108,43.03961460428555,43.19251659720699,116100
2007-11-01,43.34354782104492,43.34923343507794,43.167332817696526,43.167332817696526,141200
2007-11-02,43.39467239379883,43.43446732496693,43.2525625088254,43.2525625088254,105800
2007-11-05,43.26963424682617,43.44584917711745,43.22984363879747,43.44584917711745,63500
2007-11-06,43.201438903808594,43.31512516618271,43.173015169788606,43.31512516618271,55800
2007-11-07,43.26392364501953,43.32645232678265,43.16728998660325,43.32645232678265,88700
2007-11-08,43.31510543823242,43.39468665301947,43.26394794451973,43.39468665301947,552500
2007-11-09,43.371944427490234,43.49131622640607,43.28667761773604,43.49131622640607,36000
2007-11-12,43.46861267089844,43.46861267089844,43.20144514518297,43.20144514518297,47700
