Price,Close,High,Low,Open,Volume
Ticker,BIL,BIL,BIL,BIL,BIL
Date,,,,,
2008-02-05,73.64901733398438,73.71329285339637,73.58473568433686,73.69722550610224,38750
2008-02-06,73.71328735351562,73.71328735351562,73.64901183889934,73.68114653108995,18100
2008-02-07,73.69722747802734,73.7293683037111,73.63294582665985,73.64901930461956,30350
2008-02-08,73.69722747802734,73.69722747802734,73.61687847893582,73.69722747802734,14250
2008-02-11,73.71328735351562,73.71328735351562,73.64901183889934,73.64901183889934,26350
2008-02-12,73.69722747802734,73.69722747802734,73.64901930461956,73.64901930461956,13550
2008-02-13,73.71328735351562,73.71328735351562,73.66507918499465,73.69722000742031,46700
2008-02-14,73.72936248779297,73.72936248779297,73.66508084149613,73.69722166464454,51200
2008-02-15,73.72936248779297,73.74542983424958,73.71328901110115,73.71328901110115,23300
2008-02-19,73.72936248779297,73.74542983424958,73.68114818795274,73.71328901110115,17800
2008-02-20,73.69722747802734,73.76150912939485,73.69722747802734,73.69722747802734,17450
2008-02-21,73.76151275634766,73.76151275634766,73.69723110181934,73.7293719290835,39200
2008-02-22,73.76151275634766,73.79364745337583,73.69723110181934,73.69723110181934,90750
2008-02-25,73.72936248779297,73.76150331094138,73.71328901110115,73.71328901110115,14850
2008-02-26,73.77759552001953,73.77759552001953,73.68117301808046,73.76152816814832,42400
2008-02-27,73.79364776611328,73.79364776611328,73.69723141414818,73.69723141414818,84550
2008-02-28,73.79364776611328,73.80972124493147,73.74543959013073,73.79364776611328,20700
2008-02-29,73.80976104736328,73.8258284046099,73.74547935789819,73.79368755987736,17300
2008-03-03,73.83707427978516,73.83707427978516,73.77267064847807,73.8048724641316,31550
2008-03-04,73.83707427978516,73.83707427978516,73.77267064847807,73.78877462723901,73450
2008-03-05,73.82097625732422,73.853178075576,73.7565787626895,73.83708023738451,253850
2008-03-06,73.85319519042969,73.88539701614395,73.82099336471542,73.85319519042969,41600
2008-03-07,73.85319519042969,73.86929917422195,73.82099336471542,73.86929917422195,50300
2008-03-10,73.85319519042969,73.90150099993622,73.8048955227934,73.85319519042969,22300
2008-03-11,73.85319519042969,73.86929917422195,73.8048955227934,73.85319519042969,42200
2008-03-12,73.86929321289062,73.86929321289062,73.83709138977508,73.85318923039797,13350
2008-03-13,73.85319519042969,73.86929917422195,73.82099336471542,73.86929917422195,41300
2008-03-14,73.94979858398438,73.96589642545281,73.82099128475652,73.85319310956349,82350
2008-03-17,73.93368530273438,74.01419292556217,73.85318382177589,73.9175874632904,136100
2008-03-18,74.01417541503906,74.8353001535421,73.91756997562253,74.8353001535421,47400
2008-03-19,74.03025817871094,74.03025817871094,73.96585456554531,74.03025817871094,31850
2008-03-20,74.01417541503906,74.03027325067455,73.96586962439687,74.03027325067455,46750
2008-03-24,73.94979858398438,74.03030007506675,73.94979858398438,74.03030007506675,38750
