timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2016-10-17,45.73,45.73,45.72,45.72,74.3293688255514,475601,0.0000,1.0
2016-10-14,45.72,45.73,45.72,45.72,74.3293688255514,260181,0.0000,1.0
2016-10-13,45.73,45.73,45.72,45.72,74.3293688255514,312544,0.0000,1.0
2016-10-12,45.72,45.73,45.72,45.73,74.3456263427923,823097,0.0000,1.0
2016-10-11,45.73,45.73,45.72,45.72,74.3293688255514,749783,0.0000,1.0
2016-10-10,45.73,45.73,45.72,45.73,74.3456263427923,134066,0.0000,1.0
2016-10-07,45.73,45.73,45.72,45.73,74.3456263427923,279129,0.0000,1.0
2016-10-06,45.73,45.73,45.72,45.73,74.3456263427923,387696,0.0000,1.0
2016-10-05,45.72,45.73,45.72,45.73,74.3456263427923,1036964,0.0000,1.0
2016-10-04,45.72,45.73,45.72,45.73,74.3456263427923,784848,0.0000,1.0
2016-10-03,45.73,45.73,45.72,45.72,74.3293688255514,463585,0.0000,1.0
2016-09-30,45.72,45.73,45.72,45.73,74.3456263427923,916706,0.0000,1.0
2016-09-29,45.72,45.73,45.72,45.72,74.3293688255514,1756234,0.0000,1.0
2016-09-28,45.72,45.73,45.72,45.72,74.3293688255514,962404,0.0000,1.0
2016-09-27,45.73,45.73,45.72,45.72,74.3293688255514,907574,0.0000,1.0
2016-09-26,45.72,45.73,45.72,45.73,74.3456263427923,866806,0.0000,1.0
2016-09-23,45.73,45.74,45.72,45.73,74.3456263427923,738490,0.0000,1.0
2016-09-22,45.73,45.73,45.72,45.73,74.3456263427923,1029886,0.0000,1.0
2016-09-21,45.72,45.73,45.72,45.72,74.3293688255514,1072309,0.0000,1.0
2016-09-20,45.72,45.73,45.72,45.72,74.3293688255514,1413564,0.0000,1.0
2016-09-19,45.73,45.73,45.72,45.72,74.3293688255514,2539145,0.0000,1.0
2016-09-16,45.73,45.73,45.72,45.72,74.3293688255514,851944,0.0000,1.0
2016-09-15,45.72,45.73,45.71,45.72,74.3293688255514,748278,0.0000,1.0
2016-09-14,45.73,45.73,45.72,45.72,74.3293688255514,405065,0.0000,1.0
2016-09-13,45.73,45.73,45.71,45.72,74.3293688255514,529254,0.0000,1.0
2016-09-12,45.73,45.73,45.71,45.71,74.3131113083104,1449963,0.0000,1.0
2016-09-09,45.73,45.73,45.72,45.73,74.3456263427923,685644,0.0000,1.0
2016-09-08,45.72,45.73,45.71,45.72,74.3293688255514,994295,0.0000,1.0
2016-09-07,45.73,45.73,45.72,45.72,74.3293688255514,1581342,0.0000,1.0
2016-09-06,45.72,45.73,45.72,45.73,74.3456263427923,704997,0.0000,1.0
