timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2026-03-17,9.73,9.73,9.73,9.73,9.73,0,0.0000,1.0
2026-03-16,9.72,9.72,9.72,9.72,9.72,0,0.0000,1.0
2026-03-13,9.69,9.69,9.69,9.69,9.69,0,0.0000,1.0
2026-03-12,9.7,9.7,9.7,9.7,9.7,0,0.0000,1.0
2026-03-11,9.73,9.73,9.73,9.73,9.73,0,0.0000,1.0
2026-03-10,9.78,9.78,9.78,9.78,9.78,0,0.0000,1.0
2026-03-09,9.81,9.81,9.81,9.81,9.81,0,0.0000,1.0
2026-03-06,9.78,9.78,9.78,9.78,9.78,0,0.0000,1.0
2026-03-05,9.79,9.79,9.79,9.79,9.79,0,0.0000,1.0
2026-03-04,9.82,9.82,9.82,9.82,9.82,0,0.0000,1.0
2026-03-03,9.83,9.83,9.83,9.83,9.83,0,0.0000,1.0
2026-03-02,9.84,9.84,9.84,9.84,9.84,0,0.0000,1.0
2026-02-27,9.88,9.88,9.88,9.88,9.88,0,0.0294,1.0
2026-02-26,9.86,9.86,9.86,9.86,9.83076596369391,0,0.0000,1.0
2026-02-25,9.85,9.85,9.85,9.85,9.82079561281795,0,0.0000,1.0
2026-02-24,9.85,9.85,9.85,9.85,9.82079561281795,0,0.0000,1.0
2026-02-23,9.86,9.86,9.86,9.86,9.83076596369391,0,0.0000,1.0
2026-02-20,9.84,9.84,9.84,9.84,9.81082526194199,0,0.0000,1.0
2026-02-19,9.84,9.84,9.84,9.84,9.81082526194199,0,0.0000,1.0
2026-02-18,9.84,9.84,9.84,9.84,9.81082526194199,0,0.0000,1.0
2026-02-17,9.85,9.85,9.85,9.85,9.82079561281795,0,0.0000,1.0
2026-02-13,9.85,9.85,9.85,9.85,9.82079561281795,0,0.0000,1.0
2026-02-12,9.83,9.83,9.83,9.83,9.80085491106604,0,0.0000,1.0
2026-02-11,9.79,9.79,9.79,9.79,9.76097350756221,0,0.0000,1.0
2026-02-10,9.81,9.81,9.81,9.81,9.78091420931412,0,0.0000,1.0
