Date,US_Equity,International,Bonds,REITs,Cash
2011-05-20,-0.00758573549473629,-0.01238915043416533,0.000921403762722206,-0.012393737575173092,-0.00010863301872672593
2011-05-23,-0.01222104993567441,-0.020939936592981212,0.0007375870807628804,-0.010472357921940068,1.1904761904761904e-06
2011-05-24,-0.0009366912132374727,0.005503079977498104,0.0002708995328813968,0.003646010790917975,1.1904761904761904e-06
2011-05-25,0.0037050212325592247,0.005676383783865369,0.00019025875190259445,0.004711288819243209,1.1904761904761904e-06
2011-05-26,0.005261135228654901,0.009057814195043257,0.0020929555882416295,0.013250329571266484,9.92063492063492e-07
2011-05-27,0.0043101056567440565,0.0073618643476468515,-0.0002601720105695482,0.00550227643614587,9.92063492063492e-07
2011-05-31,0.01063105178540158,0.017815441015843092,0.0024028409159218,0.016200833928515013,-0.00010845864661650006
2011-06-01,-0.022582990805420367,-0.021392258508192763,0.004280449143324039,-0.028547377867655044,9.92063492063492e-07
2011-06-02,-0.0014170935741277257,0.00509189725781678,-0.0038264097378301054,-0.0072939059486135105,7.936507936507937e-07
2011-06-03,-0.010215707014733677,-0.0006734954223565626,0.0017604551199010832,0.004287704660650649,7.936507936507937e-07
2011-06-06,-0.010976631869462683,-0.01279840741161864,-0.0007551749678711417,-0.014916894647830137,9.92063492063492e-07
2011-06-07,-0.0005739109964508771,0.008722713116973368,0.0014964160145354288,0.011162927628251107,0.00011066523743367917
2011-06-08,-0.004694341268766888,-0.011485704437472821,0.0014596742590705647,-0.0029186140800726568,7.936507936507937e-07
2011-06-09,0.007369830183216908,0.00963590693292038,-0.0025429779702528243,-0.011067253203072724,-0.00010865705931491276
2011-06-10,-0.01412307433858595,-0.02292729051428699,0.0010537334107602048,-0.025195738659564537,0.00011066523743367917
2011-06-13,0.0002983845542110508,0.0011442610012623033,-0.0009218480372259474,0.0048386693601173425,-0.00010865705931491276
2011-06-14,0.013307519038487592,0.01664787166242554,-0.004415507851974199,0.014113678343368963,0.00011066523743367917
2011-06-15,-0.017753582129949153,-0.029572216340620017,0.004362126183709902,-0.016240589379430292,9.92063492063492e-07
2011-06-16,0.0018684726571093213,-0.004722772559733357,0.0007264159366430212,0.007669169731669423,9.92063492063492e-07
2011-06-17,0.0030499251438720343,0.008513201377549962,5.187042135978981e-05,0.009973954903632953,7.936507936507937e-07
2011-06-20,0.004931569269696845,-0.0016991003676233296,-0.000602654584531348,0.012061659946242642,5.952380952380952e-07
2011-06-21,0.014582512224114219,0.021147268542350495,-0.0003479624905037282,0.0073986321897049345,-0.00010905388471173816
2011-06-22,-0.0057981310538666175,-0.011648418852861386,0.0005809960912218637,-0.0026637122741348662,0.00011006999933844108
2011-06-23,-0.002284746752480804,-0.007035780274696812,0.002171189943177221,-0.02079558317020158,1.9841269841269841e-07
2011-06-24,-0.011488542093513576,-0.008526932156398936,0.0009637163741244015,9.886633271816159e-05,-0.00010925229741015086
2011-06-27,0.008657797248117438,0.008088905531492996,-0.0028808833861922456,0.004211365031905556,3.9682539682539683e-07
2011-06-28,0.013428026847234542,0.01188865513371462,-0.004122566794744265,0.008911476342014502,5.952380952380952e-07
2011-06-29,0.008730928324273135,0.01608162494472498,-0.0020623993266701834,0.010756999104397758,0.00011006999933844108
2011-06-30,0.00916283282383168,0.015417039379128417,-0.0001719604285010945,0.002293686619680657,5.952380952380952e-07
2011-07-01,0.014561419197039016,0.010453316066490359,-0.0002922733415861023,0.017996777256422014,-0.00010925229741015086
2011-07-05,-0.00045507317118048674,-0.0056881610092896495,0.003116937185766,0.008030320901413868,3.9682539682539683e-07
2011-07-06,0.0016311709177877498,-0.005749282592499183,0.0007655800409149816,0.006186313611047378,0.00010987158664002839
2011-07-07,0.010686495895930626,0.009001619375645475,-0.0019894093880362673,0.013181939766845452,-0.00010905388471173816
2011-07-08,-0.007169006634924979,-0.01121397952785319,0.004907246335141613,-0.0017202597768666839,5.952380952380952e-07
2011-07-11,-0.01833769011206604,-0.028494644767258326,0.003364848889003791,-0.018003127129665397,-0.00010907793584648861
2011-07-12,-0.00426644710620705,-0.0069563539929337614,0.0005143734786136056,0.004092213837430192,0.00011029247372494022
2011-07-13,0.003547221449660687,0.014916023918908006,0.001122078811463867,-0.009596281569514364,0.00010987158664002839
2011-07-14,-0.007641750749356135,-0.007494520898917945,-0.0032971649330448827,-0.009638676339179975,1.9841269841269841e-07
2011-07-15,0.0059925860051626145,0.003598010949378394,0.0013928739886372998,0.01123939536560481,3.9682539682539683e-07
2011-07-18,-0.008664761947303978,-0.013492786944353463,-0.001144494781220251,-0.007480149696898919,3.9682539682539683e-07
2011-07-19,0.01656653709976086,0.014043503954604186,0.0022774064203198163,0.01626785163627842,5.952380952380952e-07
2011-07-20,-0.0006019097053009959,0.010167682414269796,-0.001707934342142281,0.008449034948277534,-0.00010925229741015086
2011-07-21,0.012959956948222162,0.01962310973282566,-0.0020514308018302896,0.007393103336101103,9.92063492063492e-07
2011-07-22,0.0012601248278171218,0.0012908018643029706,0.0023025240205434283,0.00532376691855152,0.00011066523743367917
2011-07-25,-0.00604502342323382,-0.005845036166797213,-0.002615604360744539,-0.009654072924528634,9.92063492063492e-07
2011-07-26,-0.003910835009043934,0.0048281069265271315,0.0021653739739369016,0.0021339588624168515,1.3888888888888892e-06
2011-07-27,-0.021275576435944354,-0.0213064795498194,-0.001964942406605996,-0.028273285605897924,1.5873015873015873e-06
2011-07-28,-0.0031870476516600577,-0.003857165691027453,0.0024190506743119178,0.001238237504947004,1.3888888888888892e-06
2011-07-29,-0.006154673536924171,0.0027927588466207798,0.006659258154900871,0.000336361597103485,1.984126984126984e-06
2011-08-01,-0.0043177401459463804,-0.01009164058867118,0.0029768765352953253,-0.014938791174631094,1.984126984126984e-06
2011-08-02,-0.026061999480228637,-0.026487630481558,0.004909367504667084,-0.032065234379707375,1.1904761904761904e-06
2011-08-03,0.005529067461879644,0.0035078451941936706,0.00037178442223262387,-0.008017737360167088,3.9682539682539683e-07
2011-08-04,-0.04849789661391929,-0.06705186361469362,0.006213050838787426,-0.0503400447380718,3.9682539682539683e-07
2011-08-05,-0.00282550424923933,0.0125364918687485,-0.006878403048904191,-0.02400198615524074,1.9841269841269841e-07
2011-08-08,-0.06729878520799748,-0.07299297653074494,0.004593212765334864,-0.08641316433269164,9.92063492063492e-07
2011-08-09,0.04828882903901954,0.06038746493725622,0.003161927061447356,0.09274079413370406,5.952380952380952e-07
2011-08-10,-0.04334298850694496,-0.05167496424389073,0.007126502433134174,-0.02436838039692074,3.9682539682539683e-07
2011-08-11,0.04534054609295135,0.04561999058869326,-0.00979887348499825,0.05323623365712804,5.952380952380952e-07
2011-08-12,0.006650089235869738,0.010545521986825013,0.003432321291758522,-0.0005609231758324507,3.9682539682539683e-07
2011-08-15,0.02153786557184645,0.023512782495036078,-0.0017525316354533582,0.03685627523945734,3.9682539682539683e-07
2011-08-16,-0.009070295034280196,-0.012893476852002927,0.0028779641141722934,-0.003387870980077201,5.952380952380952e-07
2011-08-17,0.00046267735402349963,0.004001239474305418,0.0022685068787638984,0.00253324807383859,1.9841269841269841e-07
2011-08-18,-0.04392866154864078,-0.046541459478791125,0.002000447343004863,-0.045493679167372014,-0.00021909983291565084
2011-08-19,-0.01715473443602239,-0.0165063550743072,3.363972992109776e-05,-0.018804305753135186,0.00021979129665622966
2011-08-22,0.00047682483078448357,0.005972653717629006,-0.0015786507220827417,0.0012481248085197683,-0.00021909983291565084
2011-08-23,0.033758500952999815,0.030983853284987983,-0.0033572581804605095,0.02538345078898374,0.00021959288395781695
2011-08-24,0.014110492953465337,-0.0003714246167963453,-0.006056662094210963,0.013270354814929108,3.9682539682539683e-07
2011-08-25,-0.0159454420577696,-0.022146558666388594,0.0023598968830567113,-0.019658861718419574,-0.00021909983291565084
2011-08-26,0.01554540131726767,0.014700463718861578,0.0015098670432004413,0.01264232417537492,0.00021959288395781695
2011-08-29,0.02999408197362552,0.023984864919466165,-0.0026014820103516523,0.03383698030037696,3.9682539682539683e-07
2011-08-30,0.002709644584870441,-0.0019789754171291585,0.0036625892395043547,0.003376435665560118,1.9841269841269841e-07
2011-08-31,0.004337457750948404,0.015771841874601455,0.00027345908500059357,0.01147284752532507,3.9682539682539683e-07
2011-09-01,-0.011140037925867596,-0.009336355514376282,0.003922383383242245,-0.014519952492188737,3.9682539682539683e-07
2011-09-02,-0.026386559618778116,-0.02362265495335869,0.003507279049372203,-0.024663036741369326,3.9682539682539683e-07
2011-09-06,-0.006694623954329737,-0.030728766805797558,0.0013113607378610892,-0.0029646928063299938,-0.00010925229741015086
2011-09-07,0.028985393287248695,0.031627865045388615,-0.002911285355039206,0.03706401288365002,-0.00010927634854490132
2011-09-08,-0.01123888069926754,-0.01928228072174376,0.0015411578479657129,-0.007826072283347196,3.9682539682539683e-07
2011-09-09,-0.026068719264622675,-0.033553621987226445,0.0012924930650750621,-0.03151048852961469,0.00010989564832811483
2011-09-12,0.006722911041141866,-0.006147478606656542,-0.0023376548417228804,0.0030931986708087056,1.9841269841269841e-07
2011-09-13,0.009648446690954326,0.01019840901352731,-0.001476611757760371,0.002841508638377732,-0.000109474761243314
2011-09-14,0.01407693369456009,0.011411836801230923,0.0010865883946714616,0.0069987119798312625,1.9841269841269841e-07
2011-09-15,0.017299226623967212,0.020471662050775885,-0.002311467011911761,0.0159836139754993,1.9841269841269841e-07
2011-09-16,0.005455559628215534,-0.0010757308022561474,0.0002783059908637586,0.009018946506059278,1.9841269841269841e-07
2011-09-19,-0.010441388465740276,-0.025042417098891878,0.0033495111012247225,-0.021648927786781846,0.00010989564832811483
2011-09-20,-0.0022443030551401177,0.0030826074494455513,0.0006472036581076646,-0.0010408527279545665,1.9841269841269841e-07
2011-09-21,-0.031031785803323053,-0.029620690005808026,0.00320242378142388,-0.052812270942345085,1.9841269841269841e-07
2011-09-22,-0.03150230723502939,-0.03863951036722696,0.0034265139149027846,-0.02532338586868188,-0.00010967317394172671
2011-09-23,0.005923168376596455,0.009839994608039193,-0.004323976260793672,0.00854977781903199,0.00010989564832811483
2011-09-26,0.02372480424525447,0.017392488736650225,-0.003377663976333878,0.013879767319163072,3.9682539682539683e-07
2011-09-27,0.011860783910825679,0.025889003599179117,-0.0027907139172690942,0.010314449345330212,-0.000109474761243314
2011-09-28,-0.021537111258451314,-0.018348836889869713,-0.0011277771512349655,-0.026683727889137476,0.00011009406102652752
2011-09-29,0.00759068387472972,0.020155828188726854,-6.358087487284836e-05,0.016910935048023767,3.9682539682539683e-07
2011-09-30,-0.024814824280170733,-0.034050483412610966,0.004987552979628718,-0.027126597564257227,3.9682539682539683e-07
2011-10-03,-0.030920882171508013,-0.028109961244694615,0.004657150994788917,-0.047306216749817165,3.9682539682539683e-07
2011-10-04,0.023556202763209133,0.0140904556114414,-0.0038016256650271196,0.039799482119713736,1.9841269841269841e-07
2011-10-05,0.019484499664836563,0.016352155031302162,-0.003049595963743157,-0.008344590588115541,0.0
2011-10-06,0.018809718848156298,0.02937114685425024,-0.0025815748180843534,0.026067683489218063,-0.000109474761243314
2011-10-07,-0.007923330944805573,-0.007574599290954609,-0.002014277283904853,-0.02785915701540309,0.00010989564832811483
2011-10-11,0.0349257935647731,0.03409136167113025,-0.002262321570742576,0.029201344123915507,3.9682539682539683e-07
2011-10-12,0.00904896600985483,0.020110764366761957,-0.0005787107656026191,0.017904826532534335,-0.00010927634854490132
2011-10-13,-0.0016924346615275754,-0.001405543761407002,0.0014913640792690863,-0.007822460842973944,0.00011009406102652752
2011-10-14,0.017638622432721074,0.013211975583085844,-0.0018007029715902956,0.0246370917240768,-0.00010927634854490132
2011-10-17,-0.019634878710597825,-0.026061129685144402,0.0035514676982418836,-0.02251031848420343,7.936507936507937e-07
2011-10-18,0.019857256671454215,0.01762269610573819,-0.0010011916188325531,0.03549571857994882,0.00011049088642335293
2011-10-19,-0.012404031581710773,-0.01899848596206366,0.0017880323338139714,-0.012409723558472086,5.952380952380952e-07
2011-10-20,0.004463034743136252,0.0011844716821564627,-0.0007108472945493438,0.00612743272772398,5.952380952380952e-07
2011-10-21,0.018894533210986664,0.024071722952826335,-0.0012559446949083064,0.03326161423311225,-0.00010927634854490132
2011-10-24,0.014456850360082374,0.01789900875230721,0.00038916012170098213,0.0256443344901075,3.9682539682539683e-07
2011-10-25,-0.019878902640202423,-0.017319625102301228,0.005356312844448263,-0.017524306829626912,0.00010989564832811483
2011-10-26,0.01036361397816754,0.013547148747416471,-0.0026043909470520044,0.008693473619210246,3.9682539682539683e-07
2011-10-27,0.034756732307088534,0.05229001520540921,-0.00487713556584185,0.04761012553071042,-0.00010927634854490132
2011-10-28,0.00036979279433835277,-0.006804937915680542,0.0036132119747938063,0.0016431915432829625,1.9841269841269841e-07
2011-10-31,-0.024748921164215232,-0.04681758982297923,0.007152636603071527,-0.010988696712387391,-0.00010949882293123391
2011-11-01,-0.02719844927393783,-0.03260821314252327,0.006442010135800369,-0.03498786009276633,0.00021964102845442856
2011-11-02,0.01645574322499832,0.01411526732266355,-0.001188668040240981,0.022501347824641416,-0.000109474761243314
2011-11-03,0.018772022968950974,0.0242825990155896,-0.0022992375752362015,0.013364353981804467,1.9841269841269841e-07
2011-11-04,-0.005734757355796372,-0.013183352232328471,0.0008664536667413181,-0.008983349075448233,1.9841269841269841e-07
2011-11-07,0.005657158911639093,0.0062737443862598274,0.000578381793103655,0.00133299132184439,0.00010989564832811483
2011-11-08,0.012404695724203996,0.01075876849606383,-0.003361203427281856,0.012575604769676119,1.9841269841269841e-07
2011-11-09,-0.037495438060440256,-0.05185739758149294,0.002021416174935675,-0.04616057988771338,-0.000109474761243314
2011-11-10,0.00906536582795292,0.012212792372134684,-0.001988839314762625,0.0004770016778078978,0.00010989564832811483
2011-11-14,0.00952074877466147,0.007645032193369983,-0.0003084688726864848,0.006437153581499766,1.9841269841269841e-07
2011-11-15,0.005549183287665405,0.00015930652860707273,-0.0007631241129251176,0.008553629926857376,-0.000109474761243314
2011-11-16,-0.016357507170473295,-0.022399645015577285,0.001877929800502498,-0.010024839419774834,0.00010989564832811483
2011-11-17,-0.01612932993769256,-0.012737800541238076,-0.0002452010648732461,-0.01919813181701613,3.9682539682539683e-07
2011-11-18,-0.0011866667040046353,0.003050872792310644,-0.0011879807928038,0.007443671361828663,1.9841269841269841e-07
2011-11-21,-0.018772191133777927,-0.0235748204835573,0.0003216290930475041,-0.025965248801882612,3.9682539682539683e-07
2011-11-22,-0.004269206248556978,-0.006452768440382672,0.0009800965590541777,-0.0051052588677081845,-0.00010927634854490132
2011-11-23,-0.02224661536383782,-0.026400252552875536,0.0010071293867872644,-0.029998709859718586,0.00011009406102652752
2011-11-25,-0.002523364589956334,-0.005487016851807913,-0.0025126839034130266,0.005691766447734059,3.9682539682539683e-07
2011-11-28,0.029548364934474436,0.044050136944394414,0.00042639855042342356,0.021456621341214288,5.952380952380952e-07
2011-11-29,0.0029297746228550414,0.004475042117616845,-0.0016237326376299932,-0.0020714372315575047,-0.000218949522486517
2011-11-30,0.04172847228172394,0.05177625582983858,-0.000740837470567135,0.04793281365432478,0.00010991972057642064
2011-12-01,-0.0001254162579528706,-0.009087928069703655,-0.0006389508455602599,-0.009890515236035624,-0.00010949882293123391
2011-12-02,-0.0006342342567515202,0.001014229182307591,0.0034664087275783073,0.0004793592623454912,0.00011011813327483333
2011-12-05,0.01093630768671161,0.010925708797128175,4.9102132435474566e-05,0.008587667254128073,1.9841269841269841e-07
2011-12-06,0.0003588849343860723,-0.0048136134460770585,-0.001100270779303636,-0.0016478819392498623,0.00010989564832811483
2011-12-07,0.0031312789972748334,0.006552551145685537,0.0015704790272030866,0.01136524334575506,-0.00010927634854490132
2011-12-08,-0.022147503454575446,-0.0339262575113613,0.0020880819583010135,-0.022889409902645486,1.9841269841269841e-07
2011-12-09,0.01731720627425426,0.023990430330502188,-0.003046652609002942,0.021716584282718165,-0.00010949882293123391
2011-12-12,-0.015062274568581113,-0.028915735238236984,0.0014293927117776661,-0.018679332510308733,1.9841269841269841e-07
2011-12-13,-0.009986076483844974,-0.01508506438720969,0.002157064258650143,-0.010679082119485428,1.9841269841269841e-07
2011-12-14,-0.01093379356891011,-0.010153037693297451,0.002332380823755309,0.005572875080567363,0.00010991972057642064
2011-12-15,0.003542677242947878,0.003985170272236549,-0.000697015334005735,0.01581150945344134,-0.00010969723562964662
2011-12-16,0.0024309017185094595,-0.002058306197680826,0.002274034580653339,0.011810622765659362,0.00010972130787800793
2011-12-19,-0.011122410968347873,-0.01060717336194461,0.0007231191349387212,-0.009064076323163806,1.9841269841269841e-07
2011-12-20,0.030817648442359125,0.03343996878201927,-0.0032658724771072456,0.030816422741456018,1.9841269841269841e-07
2011-12-21,0.001852241301169566,-0.0035175737091797665,-0.0027137332515599355,-0.00047071538147941405,1.9841269841269841e-07
2011-12-22,0.009715709303339648,0.009310690563253843,0.0037473602494756397,0.01461926906520139,1.9841269841269841e-07
2011-12-23,0.008200844131265983,0.006435592960666758,-0.0006844333814614023,0.004629855887621881,1.9841269841269841e-07
2011-12-27,0.0004775310588541748,-0.0033291197535865735,-0.0007631505895651092,0.004658892769459189,-0.00010930041023282122
2011-12-28,-0.012579022871836432,-0.019073426426283402,0.0037582545342245144,-0.012300249755147985,1.9841269841269841e-07
2011-12-29,0.010039417533711625,0.016684513411163393,0.0008940549885789739,0.008121835699314683,3.9682539682539683e-07
2011-12-30,-0.004680145711494499,0.004773636258295633,0.002070258259559865,-0.004293751312205607,3.9682539682539683e-07
2012-01-03,0.015022698321793926,0.02826871265528308,-0.0025016335251685784,0.00863493516651459,-0.00010932448248112703
2012-01-04,0.0009964991055668726,-0.005280701171228974,-0.00019722265829991148,-0.017243753427848008,3.9682539682539683e-07
2012-01-05,0.0035071038223448703,-0.01291673533994575,-0.0006441651123169634,0.010181957020873433,3.9682539682539683e-07
2012-01-06,-0.0023736563594670135,-0.013310402000436927,0.0012053890151831892,-0.004100599583886755,3.9682539682539683e-07
2012-01-09,0.0023352933763298722,0.0049506215442283175,0.0008670393637451035,-0.0035975422820263003,0.00010994380339194021
2012-01-10,0.009314051003326052,0.015370539950833373,-0.0006991460439044195,0.01201844563268517,3.9682539682539683e-07
2012-01-11,0.0012026976529802003,-0.00264970092590866,0.002606408358639234,0.0064639723136831195,-0.00010932448248112703
2012-01-12,0.0024245316023837615,0.004151316756134449,-0.0007228346237784788,-0.007441885090304634,5.952380952380952e-07
2012-01-13,-0.004979136692192299,-0.010169286427173407,0.002377013201770639,0.002590747469235044,5.952380952380952e-07
2012-01-17,0.0030969853141816772,0.011655323639467752,3.712202661126929e-05,0.008060053065438444,5.952380952380952e-07
2012-01-18,0.011507820187988904,0.01847996336258062,-0.001463199403045068,0.006734120940123267,5.952380952380952e-07
2012-01-19,0.005797509331264439,0.011513976127330738,-0.0013802971802404085,0.004429243433088592,9.92063492063492e-07
2012-01-20,0.0004556130596634622,0.00506856897793051,-0.0018977227790648032,0.006318517349788388,9.92063492063492e-07
2012-01-23,0.0004553851542857812,0.00490497288552072,-0.0010342468998643106,0.004513549123547955,7.936507936507937e-07
2012-01-24,-0.0006718791263248258,-0.005624833883878966,0.00011858589804403241,0.00720860344396812,7.936507936507937e-07
