Price,Close,High,Low,Open,Volume
Ticker,VBMFX,VBMFX,VBMFX,VBMFX,VBMFX
Date,,,,,
1986-12-11,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1986-12-12,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1986-12-15,1.3286685943603516,1.3286685943603516,1.3286685943603516,1.3286685943603516,0
1986-12-16,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1986-12-17,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1986-12-18,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1986-12-19,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1986-12-22,1.3313337564468384,1.3313337564468384,1.3313337564468384,1.3313337564468384,0
1986-12-23,1.3353322744369507,1.3353322744369507,1.3353322744369507,1.3353322744369507,0
1986-12-24,1.3353322744369507,1.3353322744369507,1.3353322744369507,1.3353322744369507,0
1986-12-26,1.3353322744369507,1.3353322744369507,1.3353322744369507,1.3353322744369507,0
1986-12-29,1.3286685943603516,1.3286685943603516,1.3286685943603516,1.3286685943603516,0
1986-12-30,1.3246698379516602,1.3246698379516602,1.3246698379516602,1.3246698379516602,0
1986-12-31,1.3246698379516602,1.3246698379516602,1.3246698379516602,1.3246698379516602,0
1987-01-02,1.3286685943603516,1.3286685943603516,1.3286685943603516,1.3286685943603516,0
1987-01-05,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1987-01-06,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1987-01-07,1.3326661586761475,1.3326661586761475,1.3326661586761475,1.3326661586761475,0
1987-01-08,1.3353322744369507,1.3353322744369507,1.3353322744369507,1.3353322744369507,0
1987-01-09,1.3353322744369507,1.3353322744369507,1.3353322744369507,1.3353322744369507,0
1987-01-12,1.3379963636398315,1.3379963636398315,1.3379963636398315,1.3379963636398315,0
1987-01-13,1.3353322744369507,1.3353322744369507,1.3353322744369507,1.3353322744369507,0
1987-01-14,1.3339991569519043,1.3339991569519043,1.3339991569519043,1.3339991569519043,0
1987-01-15,1.3446002006530762,1.3446002006530762,1.3446002006530762,1.3446002006530762,0
1987-01-16,1.3459420204162598,1.3459420204162598,1.3459420204162598,1.3459420204162598,0
1987-01-19,1.3459420204162598,1.3459420204162598,1.3459420204162598,1.3459420204162598,0
1987-01-20,1.348626732826233,1.348626732826233,1.348626732826233,1.348626732826233,0
1987-01-21,1.348626732826233,1.348626732826233,1.348626732826233,1.348626732826233,0
1987-01-22,1.347285270690918,1.347285270690918,1.347285270690918,1.347285270690918,0
1987-01-23,1.3459420204162598,1.3459420204162598,1.3459420204162598,1.3459420204162598,0
1987-01-26,1.3419170379638672,1.3419170379638672,1.3419170379638672,1.3419170379638672,0
1987-01-27,1.3419170379638672,1.3419170379638672,1.3419170379638672,1.3419170379638672,0
1987-01-28,1.3419170379638672,1.3419170379638672,1.3419170379638672,1.3419170379638672,0
1987-01-29,1.3432583808898926,1.3432583808898926,1.3432583808898926,1.3432583808898926,0
1987-01-30,1.3419170379638672,1.3419170379638672,1.3419170379638672,1.3419170379638672,0
1987-02-02,1.339233160018921,1.339233160018921,1.339233160018921,1.339233160018921,0
1987-02-03,1.339233160018921,1.339233160018921,1.339233160018921,1.339233160018921,0
1987-02-04,1.3378896713256836,1.3378896713256836,1.3378896713256836,1.3378896713256836,0
1987-02-05,1.3419170379638672,1.3419170379638672,1.3419170379638672,1.3419170379638672,0
1987-02-06,1.3419170379638672,1.3419170379638672,1.3419170379638672,1.3419170379638672,0
1987-02-09,1.3405743837356567,1.3405743837356567,1.3405743837356567,1.3405743837356567,0
1987-02-10,1.3338645696640015,1.3338645696640017,1.3338645696640017,1.3338645696640017,0
1987-02-11,1.3325237035751343,1.3325237035751343,1.3325237035751343,1.3325237035751343,0
1987-02-12,1.3338645696640015,1.3338645696640017,1.3338645696640017,1.3338645696640017,0
1987-02-13,1.345211386680603,1.345211386680603,1.345211386680603,1.345211386680603,0
1987-02-17,1.3438600301742554,1.3438600301742554,1.3438600301742554,1.3438600301742554,0
1987-02-18,1.345211386680603,1.345211386680603,1.345211386680603,1.345211386680603,0
1987-02-19,1.3479112386703491,1.3479112386703491,1.3479112386703491,1.3479112386703491,0
1987-02-20,1.3479112386703491,1.3479112386703491,1.3479112386703491,1.3479112386703491,0
1987-02-23,1.3465602397918701,1.3465602397918701,1.3465602397918701,1.3465602397918701,0
1987-02-24,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-02-25,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-02-26,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-02-27,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-03-02,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-03-03,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-03-04,1.3492639064788818,1.3492639064788818,1.3492639064788818,1.3492639064788818,0
1987-03-05,1.350611686706543,1.350611686706543,1.350611686706543,1.350611686706543,0
1987-03-06,1.3479112386703491,1.3479112386703491,1.3479112386703491,1.3479112386703491,0
1987-03-09,1.3465602397918701,1.3465602397918701,1.3465602397918701,1.3465602397918701,0
1987-03-10,1.3465602397918701,1.3465602397918701,1.3465602397918701,1.3465602397918701,0
1987-03-11,1.345211386680603,1.345211386680603,1.345211386680603,1.345211386680603,0
1987-03-12,1.3465602397918701,1.3465602397918701,1.3465602397918701,1.3465602397918701,0
1987-03-13,1.356893539428711,1.356893539428711,1.356893539428711,1.356893539428711,0
1987-03-16,1.355534553527832,1.3555345535278323,1.3555345535278323,1.3555345535278323,0
1987-03-17,1.355534553527832,1.3555345535278323,1.3555345535278323,1.3555345535278323,0
1987-03-18,1.3582545518875122,1.3582545518875122,1.3582545518875122,1.3582545518875122,0
1987-03-19,1.356893539428711,1.356893539428711,1.356893539428711,1.356893539428711,0
1987-03-20,1.356893539428711,1.356893539428711,1.356893539428711,1.356893539428711,0
1987-03-23,1.355534553527832,1.3555345535278323,1.3555345535278323,1.3555345535278323,0
1987-03-24,1.354174256324768,1.354174256324768,1.354174256324768,1.354174256324768,0
1987-03-25,1.355534553527832,1.3555345535278323,1.3555345535278323,1.3555345535278323,0
1987-03-26,1.355534553527832,1.3555345535278323,1.3555345535278323,1.3555345535278323,0
1987-03-27,1.354174256324768,1.354174256324768,1.354174256324768,1.354174256324768,0
1987-03-30,1.341939091682434,1.341939091682434,1.341939091682434,1.341939091682434,0
1987-03-31,1.3405779600143433,1.3405779600143433,1.3405779600143433,1.3405779600143433,0
1987-04-01,1.3378589153289795,1.3378589153289795,1.3378589153289795,1.3378589153289795,0
1987-04-02,1.3378589153289795,1.3378589153289795,1.3378589153289795,1.3378589153289795,0
1987-04-03,1.3378589153289795,1.3378589153289795,1.3378589153289795,1.3378589153289795,0
1987-04-06,1.3392186164855957,1.3392186164855957,1.3392186164855957,1.3392186164855957,0
1987-04-07,1.3378589153289795,1.3378589153289795,1.3378589153289795,1.3378589153289795,0
1987-04-08,1.336500644683838,1.336500644683838,1.336500644683838,1.336500644683838,0
1987-04-09,1.3256231546401978,1.3256231546401978,1.3256231546401978,1.3256231546401978,0
1987-04-10,1.3120273351669312,1.3120273351669312,1.3120273351669312,1.3120273351669312,0
1987-04-13,1.3093076944351196,1.3093076944351194,1.3093076944351194,1.3093076944351194,0
1987-04-14,1.298430323600769,1.298430323600769,1.298430323600769,1.298430323600769,0
1987-04-15,1.3129583597183228,1.3129583597183228,1.3129583597183228,1.3129583597183228,0
1987-04-16,1.32255220413208,1.32255220413208,1.32255220413208,1.32255220413208,0
1987-04-20,1.3129583597183228,1.3129583597183228,1.3129583597183228,1.3129583597183228,0
1987-04-21,1.3019944429397583,1.3019944429397583,1.3019944429397583,1.3019944429397583,0
1987-04-22,1.3047341108322144,1.3047341108322141,1.3047341108322141,1.3047341108322141,0
1987-04-23,1.300623893737793,1.3006238937377932,1.3006238937377932,1.3006238937377932,0
1987-04-24,1.2910304069519043,1.2910304069519043,1.2910304069519043,1.2910304069519043,0
1987-04-27,1.2910304069519043,1.2910304069519043,1.2910304069519043,1.2910304069519043,0
1987-04-28,1.2937705516815186,1.2937705516815183,1.2937705516815183,1.2937705516815183,0
1987-04-29,1.2951416969299316,1.2951416969299316,1.2951416969299316,1.2951416969299316,0
1987-04-30,1.297881007194519,1.297881007194519,1.297881007194519,1.297881007194519,0
1987-05-01,1.2937705516815186,1.2937705516815183,1.2937705516815183,1.2937705516815183,0
1987-05-04,1.2869186401367188,1.2869186401367188,1.2869186401367188,1.2869186401367188,0
1987-05-05,1.2869186401367188,1.2869186401367188,1.2869186401367188,1.2869186401367188,0
1987-05-06,1.285547137260437,1.285547137260437,1.285547137260437,1.285547137260437,0
1987-05-07,1.2869186401367188,1.2869186401367188,1.2869186401367188,1.2869186401367188,0
1987-05-08,1.2910304069519043,1.2910304069519043,1.2910304069519043,1.2910304069519043,0
1987-05-11,1.2896593809127808,1.2896593809127808,1.2896593809127808,1.2896593809127808,0
1987-05-12,1.285547137260437,1.285547137260437,1.285547137260437,1.285547137260437,0
1987-05-13,1.284176230430603,1.284176230430603,1.284176230430603,1.284176230430603,0
1987-05-14,1.285547137260437,1.285547137260437,1.285547137260437,1.285547137260437,0
1987-05-15,1.2858238220214844,1.2858238220214844,1.2858238220214844,1.2858238220214844,0
1987-05-18,1.281679391860962,1.281679391860962,1.281679391860962,1.281679391860962,0
1987-05-19,1.2802985906600952,1.2802985906600952,1.2802985906600952,1.2802985906600952,0
1987-05-20,1.2733938694000244,1.2733938694000244,1.2733938694000244,1.2733938694000244,0
1987-05-21,1.2733938694000244,1.2733938694000244,1.2733938694000244,1.2733938694000244,0
1987-05-22,1.2747769355773926,1.2747769355773926,1.2747769355773926,1.2747769355773926,0
1987-05-26,1.2885867357254028,1.2885867357254028,1.2885867357254028,1.2885867357254028,0
1987-05-27,1.2899672985076904,1.2899672985076904,1.2899672985076904,1.2899672985076904,0
1987-05-28,1.2858238220214844,1.2858238220214844,1.2858238220214844,1.2858238220214844,0
1987-05-29,1.2927281856536865,1.2927281856536865,1.2927281856536865,1.2927281856536865,0
1987-06-01,1.2968730926513672,1.2968730926513672,1.2968730926513672,1.2968730926513672,0
1987-06-02,1.2844442129135132,1.2844442129135132,1.2844442129135132,1.2844442129135132,0
1987-06-03,1.2858238220214844,1.2858238220214844,1.2858238220214844,1.2858238220214844,0
1987-06-04,1.2885867357254028,1.2885867357254028,1.2885867357254028,1.2885867357254028,0
1987-06-05,1.2927281856536865,1.2927281856536865,1.2927281856536865,1.2927281856536865,0
1987-06-08,1.2927281856536865,1.2927281856536865,1.2927281856536865,1.2927281856536865,0
1987-06-09,1.2913484573364258,1.2913484573364258,1.2913484573364258,1.2913484573364258,0
1987-06-10,1.2941099405288696,1.2941099405288696,1.2941099405288696,1.2941099405288696,0
1987-06-11,1.2927281856536865,1.2927281856536865,1.2927281856536865,1.2927281856536865,0
1987-06-12,1.3037786483764648,1.3037786483764648,1.3037786483764648,1.3037786483764648,0
1987-06-15,1.3153316974639893,1.3153316974639893,1.3153316974639893,1.3153316974639893,0
1987-06-16,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-06-17,1.3195070028305054,1.3195070028305054,1.3195070028305054,1.3195070028305054,0
1987-06-18,1.3181142807006836,1.3181142807006836,1.3181142807006836,1.3181142807006836,0
1987-06-19,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-06-22,1.3208993673324585,1.3208993673324585,1.3208993673324585,1.3208993673324585,0
1987-06-23,1.3208993673324585,1.3208993673324585,1.3208993673324585,1.3208993673324585,0
1987-06-24,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-06-25,1.3181142807006836,1.3181142807006836,1.3181142807006836,1.3181142807006836,0
1987-06-26,1.313939094543457,1.313939094543457,1.313939094543457,1.313939094543457,0
1987-06-29,1.3125488758087158,1.3125488758087158,1.3125488758087158,1.3125488758087158,0
1987-06-30,1.311156153678894,1.311156153678894,1.311156153678894,1.311156153678894,0
1987-07-01,1.3125488758087158,1.3125488758087158,1.3125488758087158,1.3125488758087158,0
1987-07-02,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-07-06,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-07-07,1.3181142807006836,1.3181142807006836,1.3181142807006836,1.3181142807006836,0
1987-07-08,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-07-09,1.3153316974639893,1.3153316974639893,1.3153316974639893,1.3153316974639893,0
1987-07-10,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-07-13,1.3153316974639893,1.3153316974639893,1.3153316974639893,1.3153316974639893,0
1987-07-14,1.316724181175232,1.3167241811752317,1.3167241811752317,1.3167241811752317,0
1987-07-15,1.3223308324813843,1.3223308324813843,1.3223308324813843,1.3223308324813843,0
1987-07-16,1.3251361846923828,1.3251361846923828,1.3251361846923828,1.3251361846923828,0
1987-07-17,1.3265395164489746,1.3265395164489746,1.3265395164489746,1.3265395164489746,0
1987-07-20,1.3237334489822388,1.3237334489822388,1.3237334489822388,1.3237334489822388,0
1987-07-21,1.3223308324813843,1.3223308324813843,1.3223308324813843,1.3223308324813843,0
1987-07-22,1.3167239427566528,1.3167239427566528,1.3167239427566528,1.3167239427566528,0
1987-07-23,1.3139185905456543,1.3139185905456543,1.3139185905456543,1.3139185905456543,0
1987-07-24,1.3125172853469849,1.3125172853469849,1.3125172853469849,1.3125172853469849,0
1987-07-27,1.3125172853469849,1.3125172853469849,1.3125172853469849,1.3125172853469849,0
1987-07-28,1.3111133575439453,1.3111133575439453,1.3111133575439453,1.3111133575439453,0
1987-07-29,1.3111133575439453,1.3111133575439453,1.3111133575439453,1.3111133575439453,0
1987-07-30,1.3097107410430908,1.3097107410430908,1.3097107410430908,1.3097107410430908,0
1987-07-31,1.3097107410430908,1.3097107410430908,1.3097107410430908,1.3097107410430908,0
1987-08-03,1.3012975454330444,1.3012975454330444,1.3012975454330444,1.3012975454330444,0
1987-08-04,1.3012975454330444,1.3012975454330444,1.3012975454330444,1.3012975454330444,0
1987-08-05,1.3069080114364624,1.3069080114364624,1.3069080114364624,1.3069080114364624,0
1987-08-06,1.3055049180984497,1.3055049180984497,1.3055049180984497,1.3055049180984497,0
1987-08-07,1.3055049180984497,1.3055049180984497,1.3055049180984497,1.3055049180984497,0
1987-08-10,1.3069080114364624,1.3069080114364624,1.3069080114364624,1.3069080114364624,0
1987-08-11,1.3055049180984497,1.3055049180984497,1.3055049180984497,1.3055049180984497,0
1987-08-12,1.3055049180984497,1.3055049180984497,1.3055049180984497,1.3055049180984497,0
1987-08-13,1.3069080114364624,1.3069080114364624,1.3069080114364624,1.3069080114364624,0
1987-08-14,1.3208932876586914,1.3208932876586914,1.3208932876586914,1.3208932876586914,0
1987-08-17,1.3223057985305786,1.3223057985305786,1.3223057985305786,1.3223057985305786,0
1987-08-18,1.3166553974151611,1.3166553974151611,1.3166553974151611,1.3166553974151611,0
1987-08-19,1.3138298988342285,1.3138298988342283,1.3138298988342283,1.3138298988342283,0
1987-08-20,1.3166553974151611,1.3166553974151611,1.3166553974151611,1.3166553974151611,0
1987-08-21,1.3166553974151611,1.3166553974151611,1.3166553974151611,1.3166553974151611,0
1987-08-24,1.3152421712875366,1.3152421712875366,1.3152421712875366,1.3152421712875366,0
1987-08-25,1.3166553974151611,1.3166553974151611,1.3166553974151611,1.3166553974151611,0
1987-08-26,1.3138298988342285,1.3138298988342283,1.3138298988342283,1.3138298988342283,0
1987-08-27,1.3081791400909424,1.3081791400909424,1.3081791400909424,1.3081791400909424,0
1987-08-28,1.3011168241500854,1.3011168241500854,1.3011168241500854,1.3011168241500854,0
1987-08-31,1.2997034788131714,1.2997034788131714,1.2997034788131714,1.2997034788131714,0
1987-09-01,1.2997034788131714,1.2997034788131714,1.2997034788131714,1.2997034788131714,0
1987-09-02,1.285575032234192,1.285575032234192,1.285575032234192,1.285575032234192,0
1987-09-03,1.285575032234192,1.285575032234192,1.285575032234192,1.285575032234192,0
1987-09-04,1.285575032234192,1.285575032234192,1.285575032234192,1.285575032234192,0
1987-09-08,1.2728602886199951,1.2728602886199951,1.2728602886199951,1.2728602886199951,0
1987-09-09,1.2728602886199951,1.2728602886199951,1.2728602886199951,1.2728602886199951,0
1987-09-10,1.2756857872009277,1.2756857872009277,1.2756857872009277,1.2756857872009277,0
1987-09-11,1.279924750328064,1.279924750328064,1.279924750328064,1.279924750328064,0
1987-09-14,1.279924750328064,1.279924750328064,1.279924750328064,1.279924750328064,0
1987-09-15,1.284767985343933,1.284767985343933,1.284767985343933,1.284767985343933,0
1987-09-16,1.2804940938949585,1.2804940938949585,1.2804940938949585,1.2804940938949585,0
1987-09-17,1.2819180488586426,1.2819180488586426,1.2819180488586426,1.2819180488586426,0
1987-09-18,1.284767985343933,1.284767985343933,1.284767985343933,1.284767985343933,0
1987-09-21,1.286191463470459,1.286191463470459,1.286191463470459,1.286191463470459,0
1987-09-22,1.284767985343933,1.284767985343933,1.284767985343933,1.284767985343933,0
1987-09-23,1.286191463470459,1.286191463470459,1.286191463470459,1.286191463470459,0
1987-09-24,1.284767985343933,1.284767985343933,1.284767985343933,1.284767985343933,0
1987-09-25,1.2790710926055908,1.2790710926055908,1.2790710926055908,1.2790710926055908,0
1987-09-28,1.2804940938949585,1.2804940938949585,1.2804940938949585,1.2804940938949585,0
1987-09-29,1.2762203216552734,1.2762203216552734,1.2762203216552734,1.2762203216552734,0
1987-09-30,1.2705239057540894,1.2705239057540894,1.2705239057540894,1.2705239057540894,0
1987-10-01,1.2719480991363525,1.2719480991363525,1.2719480991363525,1.2719480991363525,0
1987-10-02,1.2733708620071411,1.2733708620071411,1.2733708620071411,1.2733708620071411,0
1987-10-05,1.2733708620071411,1.2733708620071411,1.2733708620071411,1.2733708620071411,0
1987-10-06,1.2690978050231934,1.2690978050231934,1.2690978050231934,1.2690978050231934,0
1987-10-07,1.2719480991363525,1.2719480991363525,1.2719480991363525,1.2719480991363525,0
1987-10-08,1.264826774597168,1.264826774597168,1.264826774597168,1.264826774597168,0
1987-10-09,1.2605535984039307,1.2605535984039307,1.2605535984039307,1.2605535984039307,0
1987-10-12,1.2591273784637451,1.2591273784637451,1.2591273784637451,1.2591273784637451,0
1987-10-13,1.2605535984039307,1.2605535984039307,1.2605535984039307,1.2605535984039307,0
1987-10-14,1.2520068883895874,1.2520068883895874,1.2520068883895874,1.2520068883895874,0
1987-10-15,1.2576065063476562,1.2576065063476562,1.2576065063476562,1.2576065063476562,0
1987-10-16,1.2576065063476562,1.2576065063476562,1.2576065063476562,1.2576065063476562,0
1987-10-19,1.2576065063476562,1.2576065063476562,1.2576065063476562,1.2576065063476562,0
1987-10-20,1.2576065063476562,1.2576065063476562,1.2576065063476562,1.2576065063476562,0
1987-10-21,1.2576065063476562,1.2576065063476562,1.2576065063476562,1.2576065063476562,0
1987-10-22,1.3107229471206665,1.3107229471206665,1.3107229471206665,1.3107229471206665,0
1987-10-23,1.309288740158081,1.309288740158081,1.309288740158081,1.309288740158081,0
1987-10-26,1.3164658546447754,1.3164658546447754,1.3164658546447754,1.3164658546447754,0
1987-10-27,1.309288740158081,1.309288740158081,1.309288740158081,1.309288740158081,0
1987-10-28,1.309288740158081,1.309288740158081,1.309288740158081,1.309288740158081,0
1987-10-29,1.3121607303619385,1.3121607303619385,1.3121607303619385,1.3121607303619385,0
1987-10-30,1.3150314092636108,1.3150314092636108,1.3150314092636108,1.3150314092636108,0
1987-11-02,1.3107229471206665,1.3107229471206665,1.3107229471206665,1.3107229471206665,0
1987-11-03,1.3150314092636108,1.3150314092636108,1.3150314092636108,1.3150314092636108,0
1987-11-04,1.3207736015319824,1.3207736015319824,1.3207736015319824,1.3207736015319824,0
1987-11-05,1.3265161514282227,1.3265161514282227,1.3265161514282227,1.3265161514282227,0
1987-11-06,1.3222103118896484,1.3222103118896484,1.3222103118896484,1.3222103118896484,0
1987-11-09,1.3236442804336548,1.3236442804336548,1.3236442804336548,1.3236442804336548,0
1987-11-10,1.3236442804336548,1.3236442804336548,1.3236442804336548,1.3236442804336548,0
1987-11-11,1.3236442804336548,1.3236442804336548,1.3236442804336548,1.3236442804336548,0
1987-11-12,1.3236442804336548,1.3236442804336548,1.3236442804336548,1.3236442804336548,0
1987-11-13,1.3300055265426636,1.3300055265426636,1.3300055265426636,1.3300055265426636,0
1987-11-16,1.3314510583877563,1.3314510583877563,1.3314510583877563,1.3314510583877563,0
1987-11-17,1.3285610675811768,1.3285610675811768,1.3285610675811768,1.3285610675811768,0
1987-11-18,1.3300055265426636,1.3300055265426636,1.3300055265426636,1.3300055265426636,0
1987-11-19,1.3300055265426636,1.3300055265426636,1.3300055265426636,1.3300055265426636,0
