,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,10003.925122033983,10031.678332401842,10036.541267394916,10042.732816006048,10049.090713506888,10055.448611028049,10061.806508539055,10068.164406040249,10074.522303550893,10080.880201032609,10087.238098583812,10093.595996095079,10099.953893605641,10106.311791116905,10112.669688648042,10119.02758613935,10125.385483649721,10131.74338116099,10138.101278672277,10144.459176183538,10150.817073694721,10157.174971205264,10163.53286869762,10169.890766227625,10176.248663718909,10182.606561230112,10188.96445878018,10195.322356290986,10142.585824041615,10208.038151313516,10214.274541082488,10219.619877544688,10224.419066315377,10229.218255088497,10158.936997644463,10238.816632631093,10243.615821444282,10248.41501021497,10253.214199029382,10258.013387800069,10262.812576570757,10263.84678522358,10264.546581624109,10265.24637802464,10265.946174425166,10193.293108940634,10266.328761637438,10264.66071388109,10268.744931088459,10189.513581806706,10088.671099514399
11,10045.142132472218,10052.854042641482,10058.282448883645,10064.860760318932,10071.579799949383,10078.298839602096,10085.017879244122,10091.736918875791,10098.455958518229,10105.174998126917,10111.894037812133,10118.613077455262,10125.332117095946,10132.051156739073,10138.770196403124,10145.489236023575,10152.20827566402,10158.927315307148,10165.646354947015,10172.365394590142,10179.084434231518,10185.803473875467,10192.522513497057,10199.24155315822,10205.960592781928,10212.679632420046,10219.39867210237,10226.117711743265,10167.351557654509,10239.555791029521,10246.33984774471,10252.230525483243,10257.397234365328,10262.563943249974,10183.699981598622,10272.897361015424,10278.064069942287,10283.23077882437,10288.397487752518,10293.564196634601,10298.730905516686,10299.930939210712,10300.778645736404,10301.6263522621,10302.47405878779,10220.542959091437,10303.08353993476,10301.461674161917,10305.864344921742,10198.989260897035,10108.409918867752
12,10062.80647196929,10061.930064626387,10067.285773112926,10074.108676687998,10081.112981709259,10088.117286754696,10095.121591788715,10102.125896811634,10109.130201846405,10116.134506843733,10123.138811924298,10130.14311695983,10137.147421992044,10144.151727027573,10151.156032085471,10158.160337096077,10165.164642127991,10172.168947163524,10179.173252194238,10186.177557229765,10193.18186226274,10200.186167299775,10207.190472311608,10214.19477736572,10221.199082381143,10228.203387409296,10235.207692486072,10242.211997518458,10179.722286386692,10256.220607589521,10263.376749880823,10269.617986248497,10275.03732214799,10280.456658050221,10196.390641879974,10291.295329850578,10296.714665797965,10302.134001697457,10307.553337646219,10312.972673545708,10318.3920094452,10319.568628002133,10320.368400834,10321.16817366587,10321.967946497733,10234.649887506946,10322.406748210678,10320.57606354638,10325.166498962762,10236.891977258381,10125.329819804407
13,9811.578830577177,9946.81514133704,9949.183582472353,9953.748031963143,9958.586281053316,9963.42453014481,9968.26277923279,9973.101028318775,9977.939277403737,9982.777526495533,9987.615775591017,9992.454024675484,9997.292273768322,10002.130522852787,10006.96877194343,10011.807021029594,10016.645270123772,10021.48351920824,10026.321768307118,10031.160017391583,10035.998266483923,10040.836515562354,10045.67476464887,10050.513013747039,10055.351262818787,10060.18951192554,10065.027761028547,10069.866010123573,10045.008275922286,10079.542508292507,10083.265082752056,10085.196819514964,10086.85363929937,10088.510459084482,10059.538498743765,10091.82409865365,10093.480918450397,10095.137738234806,10096.794558031912,10098.451377816316,10100.108197600723,10100.67149419814,10101.137662114812,10101.603830031485,10102.06999794815,10073.427673579588,10102.692704500223,10101.990588003564,10103.934695016644,10138.976626658252,10017.160834654982
14,9801.765329483183,9933.408565250742,9934.638426692052,9937.427417759962,9940.405922337028,9943.38442691101,9946.362931483636,9949.341436056255,9952.319940625674,9955.298445208784,9958.27694978034,9961.255454349168,9964.233958926887,9967.212463495714,9970.190968066549,9973.169472641664,9976.147977220677,9979.126481789508,9982.10498637364,9985.083490942465,9988.06199551959,9991.04050008201,9994.019004657233,9996.99750923626,9999.976013796071,10002.954518388502,10005.933022968247,10008.911527547962,9999.422905469977,10014.868536685619,10016.722904289612,10017.068436045842,10017.356191846708,10017.64394764777,10009.258548173606,10018.2194592496,10018.507215053942,10018.794970854808,10019.082726659253,10019.370482460115,10019.658238260981,10019.637688791414,10019.58975509759,10019.541821403769,10019.493887709938,10012.517039557908,10019.318043736894,10018.611728523481,10019.302287185701,10053.695514845229,9985.746083007298
15,9815.504486911683,9937.680608307952,9939.748404124552,9942.478448701297,9945.28333796627,9948.088227227281,9950.893116487525,9953.698005748322,9956.502895005644,9959.307784277222,9962.112673534364,9964.917562791074,9967.72245205614,9970.527341312849,9973.332230570413,9976.137119834008,9978.942009100361,9981.74689835707,9984.551787627981,9987.356676884689,9990.161566149141,9992.96645540001,9995.77134466366,9998.576233928912,10001.381123178306,10004.18601245696,10006.990901721781,10009.795790988808,10001.078597326281,10015.405569502227,10017.15893416643,10017.474064603583,10017.715229149211,10017.956393694894,10010.341711817435,10018.438722786184,10018.679887332837,10018.921051878468,10019.162216425157,10019.403380970782,10019.64454551641,10019.794437671471,10019.936222849938,10020.078008028406,10020.219793206865,10013.722499679665,10020.472002745024,10020.106961007026,10020.786941128681,9984.207201516116,9974.72891275979
16,9927.378936759884,9999.598413881457,10001.75306514905,10005.877918651131,10010.257088447863,10014.63625824852,10019.015428045697,10023.394597840652,10027.773767636885,10032.15293743069,10036.53210723802,10040.911277033942,10045.29044683342,10049.669616629342,10054.048786431487,10058.42795622443,10062.807126024947,10067.186295820871,10071.565465622243,10075.944635418164,10080.32380521733,10084.702975011362,10089.082144804728,10093.461314609694,10097.840484397191,10102.219654201806,10106.598824011951,10110.977993813203,10080.823702777354,10119.73633340505,10123.561525374931,10125.915475268306,10127.701250401607,10129.487025535627,10091.727215809728,10133.058575802588,10134.844350948522,10136.630126081822,10138.415901228123,10140.20167636142,10141.98745149472,10142.653787237869,10143.220692376859,10143.787597515853,10144.354502654836,10105.633688491278,10145.14499307785,10144.650858603723,10146.62203794133,10183.196462413152,10064.295737702914
17,10017.663311276476,10045.146510194736,10045.005295833977,10049.09957669277,10053.753891280434,10058.408205877433,10063.06252046934,10067.716835057243,10072.371149649824,10077.025464227778,10081.679778838497,10086.334093431022,10090.988408023073,10095.6427226156,10100.297037217597,10104.951351800117,10109.605666392925,10114.259980985451,10118.914295576162,10123.568610168684,10128.22292476068,10132.877239354551,10137.531553937717,10142.18586853854,10146.840183122877,10151.494497713054,10156.148812322595,10160.80312691611,10120.987475401262,10170.111756101158,10174.649610464978,10177.842103098525,10180.146727673204,10182.451352249009,10130.524994758625,10187.06060139893,10189.365225993364,10191.669850568043,10193.974475163046,10196.279099737721,10198.5837243124,10199.138066023934,10199.536944488365,10199.935822952797,10200.334701417218,10146.57972073786,10200.609797557681,10199.641727914168,10201.930327400685,10434.301958307027,10149.274632016442
18,9903.826355178546,9975.585642179289,9975.45295568815,9977.105479541522,9978.99055014649,9980.875620746885,9982.760691347852,9984.645761950484,9986.53083255023,9988.415903160694,9990.300973755408,9992.186044354594,9994.071114958446,9995.956185557632,9997.84125615513,9999.726326760105,10001.61139736506,10003.496467964245,10005.381538570542,10007.266609169727,10009.151679773015,10011.036750369765,10012.921820974718,10014.806891576342,10016.69196217421,10018.577032784608,10020.462103383443,10022.347173988943,10014.916455467752,10026.117315187312,10027.405202560625,10027.59090635358,10027.52294295565,10027.45497955747,10020.160261874757,10027.319052761486,10027.25108935928,10027.18312596135,10027.115162559028,10027.047199161094,10026.979235763163,10027.289396337597,10027.633142557985,10027.976888778374,10028.32063499875,10021.223768783522,10029.07598393572,10029.301127337689,10029.695775416654,10126.342387871146,10028.1735653861
19,9976.447201051273,10001.146630780266,10002.28961836543,10003.725688398765,10005.1732936338,10006.62089886891,10008.068504103408,10009.516109337788,10010.963714572032,10012.411319807195,10013.85892504273,10015.3065302768,10016.754135512176,10018.20174074624,10019.649345981263,10021.096951215504,10022.544556451328,10023.992161685394,10025.439766921285,10026.887372155348,10028.334977390547,10029.782582624106,10031.230187858442,10032.677793094503,10034.125398326925,10035.573003563946,10037.020608800518,10038.468214036613,10028.752992308771,10041.363424504745,10042.615825424244,10043.330560755092,10043.830814070538,10044.331067386081,10032.278169985366,10045.331574017024,10045.831827334234,10046.332080649681,10046.832333966948,10047.332587282392,10047.832840597837,10048.176244906694,10048.505717606908,10048.835190307125,10049.164663007328,10036.639492263212,10049.757751762998,10049.846415357646,10050.482466935735,10014.213518635495,10019.819967647974
