,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
20,10000.553281785926,10015.815766994529,10020.413725537319,10022.510942667155,10026.088937733366,10030.592129038763,10035.974202935533,10041.356276832383,10046.738350729272,10052.120424626088,10057.502498522994,10062.884572419745,10068.266646316613,10073.648720213489,10079.030794110275,10084.412868007188,10089.794941904018,10095.177015800771,10100.559089697717,10105.941163594594,10111.323237491415,10116.705311388167,10122.087385285113,10127.469459181944,10132.851533078694,10138.233606975571,10143.61568087244,10148.997754769314,10154.379828666028,10159.761902562957,10165.143976459916,10170.526050356559,10175.908124253416,10181.290198150453,10186.677335664719,10192.197150026757,10198.026073740155,10203.236778750837,10208.756593112874,10214.276407474918,10219.796221836956,10225.31603619899,10230.835850561038,10236.355664923072,10241.875479285118,10247.609389127632,10253.04744490447,10258.434922371227,10263.954755380666,10256.323347169422,10168.798447793402
21,10001.670881980934,10017.977295849589,10013.122166053634,10017.361187354734,10022.335264798498,10028.201155109738,10034.914212875658,10041.627270642068,10048.340328408722,10055.053386174914,10061.766443941677,10068.479501707508,10075.192559474028,10081.905617240598,10088.618675006626,10095.331732773418,10102.044790539716,10108.757848305526,10115.470906072536,10122.18396383911,10128.897021605353,10135.610079371163,10142.323137138173,10149.03619490447,10155.749252670279,10162.462310436851,10169.175368203374,10175.888425969944,10182.601483735529,10189.314541502434,10196.0275992695,10202.740657034648,10209.453714801113,10216.16677256867,10222.910686893938,10230.463104435119,10239.895223570535,10245.567939517483,10253.120357058662,10260.672774599847,10268.225192141028,10275.777609682204,10283.330027223392,10290.882444764571,10298.434862305758,10307.312791560653,10314.3666109612,10321.092114929294,10328.64455122658,10277.918477898591,10160.62919256113
22,10000.6049028953,10024.577131303144,10006.249421798642,10010.841786173754,10016.859174580874,10024.589597172759,10033.947295606948,10043.304994042286,10052.6626924782,10062.020390913025,10071.378089349197,10080.735787783184,10090.093486218782,10099.451184654497,10108.808883088943,10118.166581525176,10127.524279960255,10136.881978394189,10146.239676830934,10155.597375266654,10164.955073701609,10174.31277213554,10183.670470572286,10193.028169007366,10202.385867441299,10211.743565877017,10221.101264312614,10230.458962748331,10239.816661181743,10249.174359618242,10258.532058055116,10267.889756487506,10277.247454922976,10286.605153360993,10296.035034400826,10307.35624324993,10323.074276211084,10329.99866094814,10341.319869797244,10352.64107864635,10363.962287495455,10375.283496344555,10386.604705193666,10397.925914042768,10409.247122891878,10423.67011446741,10433.824969223017,10443.210749439184,10454.531977600245,10459.81384641947,10245.448371067909
23,10001.283674601887,10020.953300036785,10015.521142839894,10019.581600604919,10024.371591321724,10030.616577006023,10038.243720043953,10045.87086308247,10053.498006121281,10061.125149159536,10068.752292198478,10076.379435236304,10084.006578274955,10091.633721313663,10099.260864351725,10106.888007390698,10114.515150429082,10122.142293466883,10129.76943650612,10137.396579544831,10145.023722583152,10152.650865620948,10160.278008660185,10167.905151698571,10175.53229473637,10183.159437775083,10190.78658081373,10198.41372385244,10206.040866889973,10213.668009929082,10221.295152968385,10228.922296005396,10236.549439043978,10244.176582083865,10251.840601900603,10260.470866654769,10271.34809982655,10277.731396163103,10286.361660917268,10294.991925671437,10303.622190425602,10312.252455179763,10320.882719933936,10329.512984688101,10338.143249442272,10348.356921815115,10356.391338493002,10364.034043704763,10372.664327503468,10385.723190757672,10200.382935256699
24,10000.651963019454,10015.600520107448,10009.35312949444,10012.668281733891,10016.397660070616,10021.250437557763,10027.170375841572,10033.09031412591,10039.010252410517,10044.93019069462,10050.850128979344,10056.770067263056,10062.690005547516,10068.609943832029,10074.529882115954,10080.44982040071,10086.369758684928,10092.289696968617,10098.20963525361,10104.129573538125,10110.049511822286,10115.969450105973,10121.889388390966,10127.809326675184,10133.729264958873,10139.649203243387,10145.569141527847,10151.489079812362,10157.409018095808,10163.328956380687,10169.24889466574,10175.16883294871,10181.08877123311,10187.008709518692,10192.962136837283,10199.793043463002,10208.664296061594,10213.454856714448,10220.285763340169,10227.116669965895,10233.947576591618,10240.778483217335,10247.609389843063,10254.440296468787,10261.271203094513,10269.540846182781,10275.830619112123,10281.763922971673,10288.594848368783,10297.926350625463,10149.168307572201
25,10000.672410533583,10019.19887236567,10008.419540110403,10010.678506276206,10014.172896517563,10019.275674084045,10025.906321730567,10032.536969377841,10039.167617025498,10045.798264672438,10052.428912320262,10059.059559966649,10065.690207614098,10072.320855261622,10078.951502908309,10085.582150556178,10092.212798203282,10098.843445849636,10105.474093497838,10112.104741145366,10118.73538879239,10125.36603643874,10131.996684086946,10138.627331734051,10145.257979380403,10151.88862702793,10158.519274675376,10165.1499223229,10171.780569968912,10178.411217616953,10185.04186526524,10191.672512910576,10198.303160557938,10204.93380820698,10211.611995371271,10219.53581243759,10230.355902687705,10235.383446570235,10243.307263636556,10251.23108070288,10259.154897769202,10267.078714835518,10275.002531901846,10282.926348968169,10290.850166034494,10300.815396487042,10307.971079848336,10314.62161723345,10322.545453327244,10389.277454047648,10200.929196404464
26,10000.692175054923,10019.07894843839,10015.993390214679,10018.370504626844,10021.914045131125,10026.982127655898,10033.498434129804,10040.014740604161,10046.531047078754,10053.047353552913,10059.563660027601,10066.079966501424,10072.59627297589,10079.112579450399,10085.628885924403,10092.145192399123,10098.661498873378,10105.17780534718,10111.694111822102,10118.210418296614,10124.72672477082,10131.243031244623,10137.759337719544,10144.2756441938,10150.791950667603,10157.308257142118,10163.82456361658,10170.34087009109,10176.857176564683,10183.373483039506,10189.88978951448,10196.406095987666,10202.922402462078,10209.438708937505,10215.983765155512,10223.282121840324,10232.332600512425,10237.878835209955,10245.177191894765,10252.475548579583,10259.773905264396,10267.072261949204,10274.370618634024,10281.66897531884,10288.967332003658,10297.498503512972,10304.332362767138,10310.862402058092,10318.160777718404,10374.244079299813,10199.937954460023
27,10000.70889285575,10007.119001494957,10023.071719366491,10022.081501968061,10021.437373142666,10021.74777478352,10022.964928815618,10024.18208284722,10025.39923687858,10026.616390910405,10027.833544941652,10029.050698973828,10030.267853005324,10031.485007036763,10032.702161068748,10033.919315099973,10035.136469131683,10036.353623163892,10037.570777194895,10038.787931226336,10040.005085258099,10041.222239290306,10042.439393321309,10043.65654735302,10044.873701385228,10046.09085541667,10047.308009448165,10048.525163479604,10049.74231751203,10050.959471543138,10052.176625574088,10053.393779606951,10054.610933638496,10055.828087668953,10057.014420317588,10057.393171428346,10055.896363335632,10058.150673649867,10058.529424760623,10058.908175871387,10059.286926982146,10059.665678092899,10060.044429203665,10060.423180314427,10060.80193142519,10059.851400684542,10060.728263736364,10061.93818475746,10062.316954143591,10178.834887795794,10087.528972955028
28,10001.814324567933,10010.610623568444,10025.110906389811,10023.206847687301,10022.172511794717,10022.476216323188,10024.050984989375,10025.625753655157,10027.200522320742,10028.775290986707,10030.350059652199,10031.92482831845,10033.499596984144,10035.074365649794,10036.64913431589,10038.223902981365,10039.798671647235,10041.373440313513,10042.948208978803,10044.522977644456,10046.09774631037,10047.672514976646,10049.24728364194,10050.822052307813,10052.396820974089,10053.971589639741,10055.546358305435,10057.121126971084,10058.695895637538,10060.270664302914,10061.845432968168,10063.420201634981,10064.994970300715,10066.569738965563,10068.119349915552,10069.009778672678,10068.369861244179,10070.790636186937,10071.681064944063,10072.571493701196,10073.461922458322,10074.352351215444,10075.242779972581,10076.133208729709,10077.023637486844,10076.82704035268,10078.124096817954,10079.694923758221,10080.585370973558,10248.24784490183,10124.978579556986
29,10001.83263369967,10003.57564654908,10024.191125302785,10019.614598935543,10015.171848003902,10012.095040877412,10010.315806913273,10008.536572948378,10006.757338983116,10004.978105018561,10003.198871053126,10001.41963708911,9999.640403124053,9997.86116915891,9996.081935194603,9994.302701229131,9992.523467264406,9990.744233300435,9988.964999334627,9987.185765369488,9985.406531404842,9983.62729744087,9981.848063475063,9980.068829510337,9978.289595546365,9976.510361581226,9974.731127616169,9972.951893651029,9971.172659687389,9969.39342572174,9967.614191755856,9965.834957792882,9964.055723827905,9962.276489861266,9960.450273549479,9957.393026300648,9951.476776127483,9951.27853180299,9948.221284554156,9945.16403730533,9942.1067900565,9939.049542807663,9935.99229555884,9932.93504831001,9929.877801061186,9924.79491105255,9922.496957680534,9920.706059314689,9917.648830231688,10186.179931522876,10061.736288758377
